Дата эксперимента: 31.10.2023 21:20:26
time;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Temperature
6.502;1.0063;-0.0044;0.2777;-4.1527;0.9389;-0.8092;29.9418;
6.523;1.0110;-0.0046;0.2747;-4.1908;0.9771;-0.8015;30.0359;
6.544;1.0063;-0.0068;0.2738;-4.1679;0.9924;-0.7328;30.0359;
6.571;1.0059;-0.0076;0.2830;-4.0534;1.0000;-0.8015;30.1300;
6.585;1.0098;-0.0073;0.2713;-4.2366;0.9542;-0.8931;29.9418;
6.607;1.0107;-0.0042;0.2766;-4.0305;1.0229;-0.6794;30.0359;
6.628;1.0132;-0.0034;0.2738;-4.1985;1.2061;-0.9466;30.0359;
6.649;1.0112;-0.0098;0.2830;-4.1908;1.1756;-0.8779;30.0359;
6.670;1.0122;0.0007;0.2711;-4.1832;0.9008;-0.9924;30.0359;
6.691;1.0127;0.0000;0.2694;-4.2672;1.0687;-0.7939;29.9418;
6.712;1.0061;-0.0032;0.2846;-4.3740;0.9084;-0.9466;30.0359;
6.733;1.0085;-0.0056;0.2838;-4.2366;0.9466;-0.8397;30.0359;
6.754;1.0027;-0.0029;0.2744;-4.0840;1.1221;-0.8779;30.0359;
6.775;1.0071;-0.0071;0.2860;-4.0305;0.9160;-0.8702;30.0359;
6.797;1.0073;-0.0039;0.2769;-4.1298;0.9847;-1.0076;30.0359;
6.818;1.0103;-0.0042;0.2821;-4.2290;0.9618;-0.8473;30.0359;
6.839;1.0090;-0.0107;0.2752;-4.1450;1.0000;-0.7176;30.0359;
6.860;1.0146;-0.0063;0.2783;-4.0916;0.9008;-0.8168;30.0359;
6.881;1.0115;-0.0022;0.2797;-4.1908;0.9466;-0.8550;30.0359;
6.902;1.0073;0.0000;0.2738;-4.1832;1.0458;-0.8397;29.9418;
6.923;1.0117;-0.0056;0.2752;-4.2901;0.9466;-0.9695;30.0359;
6.944;1.0054;-0.0093;0.2780;-4.1679;0.9847;-0.9542;29.9418;
6.965;1.0100;-0.0054;0.2724;-4.2366;1.0382;-0.9313;30.0359;
6.986;1.0105;-0.0039;0.2727;-4.1298;0.9542;-0.9924;30.0359;
7.007;1.0088;-0.0049;0.2794;-4.1069;0.9313;-0.9160;29.9418;
7.028;1.0068;-0.0056;0.2844;-4.0076;1.0458;-1.0076;29.9418;
7.049;1.0146;0.0012;0.2810;-4.2214;0.8473;-0.8473;29.9418;
7.070;1.0093;-0.0034;0.2705;-3.9008;1.0229;-1.0458;30.0359;
7.091;1.0081;-0.0002;0.2766;-4.3053;1.1527;-0.9160;30.0359;
7.112;1.0100;-0.0024;0.2727;-4.1603;1.0000;-0.8931;30.0359;
7.133;1.0122;-0.0078;0.2735;-4.2061;0.9008;-0.7634;29.9418;
7.154;1.0054;0.0000;0.2769;-4.0840;1.1069;-1.1527;29.9418;
7.175;1.0117;-0.0105;0.2738;-4.2595;1.1756;-0.7863;29.9418;
7.196;1.0146;0.0007;0.2827;-4.2366;0.9847;-0.7863;30.0359;
7.217;1.0161;-0.0076;0.2711;-4.3130;0.9466;-0.6718;30.0359;
7.238;1.0129;-0.0063;0.2722;-4.2824;0.9618;-0.6489;29.9418;
7.259;1.0085;-0.0071;0.2797;-4.1908;1.1832;-0.9542;29.9418;
7.280;1.0095;-0.0056;0.2785;-4.1985;1.0000;-0.6718;29.9418;
7.301;1.0129;-0.0063;0.2785;-4.1221;1.1527;-1.1221;30.0359;
7.322;1.0110;-0.0027;0.2794;-3.9084;1.0153;-1.0000;30.0359;
7.343;1.0129;-0.0039;0.2838;-4.1679;1.0916;-0.8473;30.0359;
7.365;1.0078;-0.0051;0.2749;-4.2214;1.0458;-0.8931;29.9418;
7.386;1.0095;-0.0044;0.2772;-4.0916;1.0611;-0.9160;30.0359;
7.407;1.0115;-0.0002;0.2810;-3.9618;0.8931;-0.9389;29.9418;
7.428;1.0127;-0.0049;0.2724;-4.3282;1.1527;-0.9237;29.9418;
7.449;1.0103;-0.0017;0.2727;-4.2748;0.9847;-0.8092;29.9418;
7.470;1.0059;-0.0056;0.2766;-4.1450;1.0382;-0.8092;29.9418;
7.491;1.0103;-0.0049;0.2705;-4.1298;0.9466;-1.0382;29.9418;
7.512;1.0090;0.0020;0.2783;-4.2290;1.2824;-0.7634;29.9418;
7.533;1.0107;-0.0081;0.2780;-4.0534;1.1069;-0.7176;30.0359;
7.554;1.0083;-0.0054;0.2797;-4.0992;0.9160;-0.8168;30.0359;
7.575;1.0054;0.0007;0.2741;-4.0763;0.9466;-0.7786;30.0359;
7.596;1.0083;-0.0054;0.2808;-4.2519;0.9771;-0.7099;29.9418;
7.617;1.0107;0.0017;0.2799;-4.3664;0.9237;-0.7786;30.0359;
7.639;1.0151;-0.0024;0.2824;-4.0153;1.1069;-1.1069;29.9418;
7.660;1.0061;-0.0093;0.2641;-4.1374;0.9008;-0.9160;29.9418;
7.681;1.0139;-0.0046;0.2744;-3.9847;1.0153;-0.6870;30.0359;
7.702;1.0132;-0.0032;0.2741;-4.0153;0.9313;-0.9618;30.0359;
7.723;1.0146;-0.0044;0.2760;-4.2595;1.1221;-0.7786;29.9418;
7.744;1.0085;0.0000;0.2716;-4.3969;1.3130;-0.9771;30.1300;
7.765;1.0129;-0.0032;0.2830;-4.1679;1.0916;-0.9389;30.1300;
7.786;1.0085;-0.0054;0.2766;-4.2595;1.0229;-0.7863;30.0359;
7.807;1.0105;-0.0068;0.2808;-4.1985;1.0000;-0.8702;29.9418;
7.828;1.0146;-0.0056;0.2824;-3.9466;0.9237;-0.8855;30.0359;
7.849;1.0066;-0.0012;0.2672;-4.2519;0.8550;-0.8321;30.0359;
7.870;1.0139;-0.0044;0.2727;-4.1450;1.0763;-0.9160;29.9418;
7.891;1.0083;-0.0037;0.2783;-4.1298;1.1069;-0.9084;30.0359;
7.912;1.0090;0.0034;0.2744;-4.1145;1.0458;-0.7481;29.9418;
7.933;1.0154;-0.0049;0.2899;-4.1832;1.3130;-0.8244;30.0359;
7.954;1.0164;-0.0015;0.2766;-4.1298;1.1527;-0.9160;30.0359;
7.975;1.0103;-0.0056;0.2774;-4.2061;1.1298;-0.8931;30.0359;
7.996;1.0115;-0.0032;0.2785;-4.1374;0.9924;-0.6412;30.0359;
8.017;1.0056;-0.0027;0.2702;-4.4198;1.1985;-0.8626;30.0359;
8.038;1.0129;-0.0061;0.2724;-4.3740;0.8779;-0.9313;30.0359;
8.059;1.0088;-0.0098;0.2719;-4.1069;1.0305;-0.9237;30.0359;
8.080;1.0137;-0.0098;0.2774;-4.2595;0.8168;-0.9389;30.0359;
8.101;1.0137;-0.0051;0.2783;-4.1374;1.1069;-0.9160;30.0359;
8.122;1.0098;-0.0054;0.2713;-4.1069;1.1527;-0.8168;30.0359;
8.143;1.0146;-0.0042;0.2824;-4.1374;1.0840;-0.9084;29.9418;
8.164;1.0137;-0.0059;0.2883;-4.1679;1.0916;-0.9618;30.0359;
8.185;1.0110;-0.0015;0.2777;-4.1527;1.0076;-0.8626;30.0359;
8.206;1.0098;-0.0022;0.2785;-4.1832;1.0000;-0.6870;29.9418;
8.227;1.0085;-0.0032;0.2697;-4.1298;1.1298;-0.9771;30.0359;
8.248;1.0107;-0.0100;0.2758;-4.3359;1.1679;-0.8550;30.0359;
8.269;1.0095;-0.0005;0.2752;-4.2443;1.0305;-0.7023;30.0359;
8.290;1.0078;-0.0027;0.2805;-4.1221;0.8168;-0.7939;29.9418;
8.311;1.0088;-0.0044;0.2780;-4.1832;0.9695;-0.9237;29.9418;
8.332;1.0063;-0.0039;0.2763;-4.2137;1.1527;-0.7405;30.0359;
8.353;1.0178;-0.0044;0.2805;-4.0992;0.9542;-0.7939;29.9418;
8.374;1.0159;-0.0071;0.2727;-4.1145;1.0534;-0.8473;30.0359;
8.395;1.0085;-0.0032;0.2827;-4.0992;1.0916;-0.9237;30.0359;
8.416;1.0081;-0.0056;0.2716;-4.0534;1.0000;-0.8931;30.0359;
8.437;1.0154;-0.0007;0.2747;-4.1374;0.9466;-0.9466;29.9418;
8.458;1.0112;-0.0078;0.2749;-4.2901;1.2443;-0.9847;29.9418;
8.479;1.0105;-0.0044;0.2752;-4.2061;0.9237;-0.8473;30.0359;
8.500;1.0071;-0.0061;0.2738;-4.2214;0.9542;-0.8473;29.9418;
8.521;1.0083;-0.0034;0.2699;-4.2901;1.2595;-1.1145;29.9418;
8.542;1.0142;-0.0046;0.2791;-3.9313;1.0611;-0.9771;30.0359;
8.563;1.0093;-0.0002;0.2719;-4.0992;1.0305;-0.8473;30.0359;
8.584;1.0063;-0.0078;0.2716;-4.1985;1.0000;-0.9542;30.0359;
8.605;1.0107;-0.0015;0.2747;-4.2595;1.0305;-0.8779;30.0359;
8.626;1.0081;-0.0022;0.2702;-4.1603;0.9389;-0.9695;30.0359;
8.647;1.0044;-0.0015;0.2769;-4.2901;0.9313;-0.7863;29.9418;
8.669;1.0110;-0.0022;0.2833;-3.9084;1.0687;-0.7634;30.0359;
8.691;1.0100;-0.0037;0.2785;-4.2137;1.0305;-0.8779;30.0359;
8.712;1.0088;-0.0017;0.2799;-4.2901;1.2214;-0.9160;30.0359;
8.733;1.0085;-0.0107;0.2794;-4.2748;1.0840;-0.8168;30.0359;
8.754;1.0081;-0.0061;0.2808;-3.9924;1.1527;-0.8779;29.9418;
8.775;1.0110;-0.0037;0.2802;-4.0992;0.9695;-0.8321;30.0359;
8.796;1.0063;-0.0083;0.2738;-4.0458;1.0916;-0.9466;30.1300;
8.817;1.0076;-0.0012;0.2783;-4.3511;1.0458;-0.6947;30.0359;
8.838;1.0110;-0.0015;0.2827;-4.4198;0.9389;-0.8626;30.0359;
8.859;1.0144;-0.0071;0.2699;-4.1221;0.9542;-0.7710;30.0359;
8.880;1.0022;-0.0103;0.2716;-4.1145;1.0534;-0.8931;30.0359;
8.901;1.0103;-0.0071;0.2727;-4.1527;1.0458;-0.8626;30.0359;
8.922;1.0142;-0.0088;0.2722;-4.1985;0.8321;-0.8168;29.9418;
8.943;1.0134;-0.0051;0.2821;-3.9771;1.1527;-1.0382;30.0359;
8.965;1.0105;-0.0090;0.2699;-4.1221;1.1069;-0.9466;29.9418;
8.986;1.0085;-0.0076;0.2794;-4.0840;0.9847;-0.7252;30.0359;
9.007;1.0112;-0.0037;0.2797;-3.9618;1.0763;-0.9618;29.9418;
9.028;1.0171;-0.0083;0.2791;-4.1603;1.2366;-0.8321;30.0359;
9.049;1.0107;-0.0081;0.2763;-4.0611;1.0534;-0.8168;30.0359;
9.070;1.0142;-0.0032;0.2805;-4.2061;0.9924;-0.7863;29.9418;
9.091;1.0071;-0.0022;0.2780;-3.9847;1.0534;-0.8397;30.0359;
9.112;1.0120;-0.0059;0.2805;-4.1298;0.9466;-0.9237;30.0359;
9.133;1.0117;-0.0063;0.2855;-4.3053;1.0916;-0.8092;30.0359;
9.154;1.0093;-0.0059;0.2735;-4.2519;0.9389;-0.8473;30.0359;
9.175;1.0129;-0.0032;0.2777;-4.2748;1.0153;-1.0611;29.9418;
9.196;1.0161;-0.0032;0.2749;-4.2901;1.1527;-0.7099;30.1300;
9.217;1.0115;-0.0012;0.2747;-4.1145;1.0229;-0.7634;29.9418;
9.238;1.0171;0.0000;0.2858;-3.9618;1.0534;-0.9008;29.9418;
9.259;1.0100;-0.0015;0.2708;-4.2290;0.9389;-0.9008;29.9418;
9.280;1.0120;-0.0032;0.2738;-4.1527;1.0992;-1.0229;29.9418;
9.301;1.0076;-0.0051;0.2760;-4.0305;0.9618;-0.8779;30.0359;
9.322;1.0110;-0.0083;0.2713;-4.1908;1.0305;-0.7634;29.9418;
9.343;1.0076;-0.0054;0.2863;-4.1527;1.0840;-0.8550;29.9418;
9.364;1.0112;-0.0007;0.2819;-4.1603;0.8473;-0.8626;30.0359;
9.385;1.0132;-0.0059;0.2724;-4.1603;1.1756;-0.9695;30.0359;
9.417;1.0093;-0.0107;0.2711;-4.3817;1.1527;-0.8015;30.0359;
9.427;1.0107;-0.0081;0.2766;-4.1679;1.1145;-0.6565;29.9418;
9.448;1.0132;-0.0085;0.2755;-4.2519;0.8550;-0.8168;30.0359;
9.469;1.0056;-0.0098;0.2774;-3.9466;1.2366;-0.9618;30.0359;
9.490;1.0093;-0.0068;0.2780;-3.9542;1.0458;-0.9160;30.0359;
9.511;1.0037;-0.0059;0.2774;-4.2443;1.0458;-0.9542;30.0359;
9.532;1.0149;-0.0039;0.2711;-4.2748;0.8931;-0.8626;30.0359;
9.553;1.0125;-0.0085;0.2819;-4.1450;1.2061;-0.8321;29.9418;
9.574;1.0132;-0.0034;0.2741;-4.2366;0.8855;-0.9618;30.0359;
9.595;1.0117;-0.0039;0.2749;-4.0458;0.8092;-0.8626;29.9418;
9.616;1.0154;-0.0024;0.2733;-4.2824;0.9924;-0.9237;29.9418;
9.637;1.0085;-0.0125;0.2816;-4.2595;1.1298;-0.8550;29.9418;
9.669;1.0081;-0.0029;0.2730;-4.1832;1.0458;-1.0534;30.0359;
9.679;1.0037;-0.0083;0.2791;-4.1908;1.0305;-0.9008;30.0359;
9.700;1.0088;-0.0042;0.2722;-4.1145;0.9237;-0.9008;29.9418;
9.721;1.0103;-0.0088;0.2810;-4.2137;0.9237;-0.8321;29.9418;
9.742;1.0095;-0.0081;0.2722;-4.1908;0.9924;-0.8626;30.0359;
9.763;1.0166;-0.0056;0.2813;-4.2443;0.9008;-0.8931;29.9418;
9.784;1.0078;-0.0076;0.2802;-4.2519;0.9924;-0.9237;30.0359;
9.805;1.0066;-0.0032;0.2810;-4.0000;1.0763;-0.7863;29.9418;
9.826;1.0105;-0.0059;0.2774;-4.1450;0.9084;-0.8092;29.9418;
9.847;1.0068;-0.0044;0.2738;-4.3053;1.0763;-0.9389;30.0359;
9.868;1.0127;-0.0066;0.2763;-4.4122;0.8931;-0.9237;29.9418;
9.889;1.0137;-0.0007;0.2799;-4.2290;0.9008;-0.5649;29.9418;
9.910;1.0125;-0.0037;0.2680;-4.2824;0.9237;-0.9389;30.0359;
9.931;1.0132;-0.0049;0.2716;-4.1985;0.9924;-1.1527;29.9418;
9.952;1.0081;-0.0076;0.2833;-4.1374;1.0916;-0.8092;29.9418;
9.973;1.0093;-0.0046;0.2783;-4.1832;1.0458;-0.7405;29.9418;
9.995;1.0090;-0.0076;0.2755;-4.0458;1.0229;-0.8931;30.0359;
10.017;1.0088;-0.0046;0.2649;-4.3359;1.0840;-0.9313;29.9418;
10.038;1.0112;-0.0002;0.2766;-4.2290;1.0076;-0.9466;30.0359;
10.059;1.0063;0.0002;0.2733;-4.1985;1.0687;-0.8321;30.0359;
10.080;1.0051;0.0007;0.2769;-4.0076;1.0382;-0.8168;30.1300;
10.101;1.0078;-0.0098;0.2824;-4.1603;0.9237;-1.0382;29.9418;
10.122;1.0098;-0.0010;0.2735;-4.0229;0.8855;-0.8244;30.0359;
10.143;1.0078;-0.0015;0.2749;-3.9695;1.0687;-0.7557;29.9418;
10.164;1.0063;-0.0061;0.2805;-4.0534;1.0916;-1.0076;29.9418;
10.185;1.0112;-0.0107;0.2686;-4.0916;0.7939;-0.9313;29.9418;
10.206;1.0103;-0.0066;0.2744;-4.1145;0.9160;-0.8779;29.9418;
10.227;1.0098;0.0000;0.2760;-4.3435;1.0763;-0.8092;29.9418;
10.248;1.0095;0.0000;0.2674;-4.4122;0.9847;-1.0840;30.0359;
10.269;1.0088;-0.0066;0.2802;-4.3435;0.9008;-0.8168;30.0359;
10.290;1.0103;-0.0015;0.2838;-4.0305;1.1756;-0.7634;29.9418;
10.311;1.0110;-0.0081;0.2763;-4.2672;1.0305;-0.8550;30.1300;
10.332;1.0081;-0.0012;0.2758;-4.0534;1.1756;-1.0916;29.9418;
10.353;1.0171;-0.0042;0.2805;-4.1832;1.0840;-0.7176;29.9418;
10.374;1.0144;-0.0068;0.2747;-4.1374;1.0382;-0.9084;30.0359;
10.395;1.0115;0.0049;0.2810;-4.0534;0.9542;-0.9695;29.9418;
10.416;1.0078;-0.0134;0.2791;-4.1298;1.0153;-0.9389;30.0359;
10.437;1.0112;-0.0020;0.2752;-4.1221;0.8473;-0.7863;30.1300;
10.458;1.0081;-0.0115;0.2697;-4.1374;1.0229;-0.9237;29.9418;
10.479;1.0051;-0.0073;0.2733;-4.3053;0.9924;-0.8779;29.9418;
10.501;1.0105;-0.0085;0.2719;-3.9542;1.0458;-0.7863;30.0359;
10.521;1.0085;-0.0051;0.2724;-4.1450;0.8779;-0.6870;29.9418;
10.542;1.0105;-0.0056;0.2785;-4.1679;1.0611;-1.0534;30.0359;
10.563;1.0112;-0.0071;0.2774;-4.0305;1.0458;-0.8092;30.0359;
10.584;1.0151;-0.0044;0.2672;-4.1756;1.2672;-0.7634;29.9418;
10.605;1.0090;-0.0044;0.2722;-4.1756;1.0534;-0.9389;30.0359;
10.626;1.0117;-0.0103;0.2805;-4.3969;1.2748;-0.9389;30.0359;
10.647;1.0122;-0.0042;0.2738;-4.0840;1.0153;-0.9618;30.0359;
10.669;1.0073;-0.0034;0.2783;-4.0611;1.0305;-0.7557;30.0359;
10.690;1.0112;-0.0020;0.2821;-4.1832;1.0992;-0.8015;30.0359;
10.711;1.0078;-0.0090;0.2661;-4.1145;0.9771;-1.0000;29.9418;
10.732;1.0107;-0.0029;0.2763;-4.2824;0.9389;-0.8855;29.9418;
10.753;1.0107;-0.0071;0.2805;-4.1221;1.0611;-0.7863;30.0359;
10.774;1.0137;-0.0046;0.2741;-4.2290;1.2366;-0.7405;29.9418;
10.795;1.0122;-0.0056;0.2763;-4.2824;0.9542;-0.8397;30.0359;
10.816;1.0125;-0.0034;0.2816;-4.1832;1.1374;-0.7863;30.0359;
10.837;1.0110;-0.0022;0.2705;-4.2443;0.9847;-0.7481;29.9418;
10.858;1.0120;-0.0090;0.2844;-4.0611;0.9466;-0.7405;29.9418;
10.879;1.0107;-0.0042;0.2719;-3.9008;0.9542;-0.8626;29.9418;
10.900;1.0095;-0.0093;0.2705;-4.0763;1.0611;-0.8321;29.9418;
10.921;1.0166;-0.0059;0.2855;-4.1527;1.0687;-0.9771;30.0359;
10.942;1.0042;0.0000;0.2869;-4.2977;1.0000;-0.9084;30.0359;
10.963;1.0095;-0.0098;0.2744;-4.3130;0.9847;-0.9466;30.0359;
10.984;1.0117;-0.0107;0.2733;-4.2290;1.0305;-0.8931;29.9418;
11.005;1.0117;-0.0059;0.2772;-4.2824;1.0611;-0.9237;30.0359;
11.026;1.0085;-0.0071;0.2735;-4.2214;1.2137;-0.9695;30.0359;
11.047;1.0149;-0.0002;0.2733;-4.0763;1.1374;-0.7863;30.0359;
11.068;1.0122;-0.0083;0.2760;-4.2366;0.9466;-0.9008;30.0359;
11.089;1.0093;-0.0088;0.2755;-4.1145;1.0076;-0.9160;30.0359;
11.110;1.0085;-0.0054;0.2738;-4.3206;1.0305;-0.8092;30.0359;
11.131;1.0098;-0.0044;0.2791;-4.0611;1.0763;-0.8473;30.1300;
11.152;1.0139;-0.0117;0.2760;-4.2137;0.9847;-0.9618;29.9418;
11.173;1.0120;-0.0017;0.2788;-4.0992;1.0382;-0.9084;29.9418;
11.194;1.0051;0.0007;0.2749;-4.3588;1.0229;-0.7481;30.0359;
11.215;1.0046;-0.0068;0.2763;-4.1527;1.1145;-0.9313;30.1300;
11.236;1.0125;-0.0063;0.2830;-4.0687;0.9695;-0.8550;29.9418;
11.257;1.0078;-0.0078;0.2741;-4.3588;1.1374;-0.9847;30.0359;
11.278;1.0066;-0.0061;0.2819;-4.2061;0.8168;-0.8015;29.9418;
11.299;1.0088;-0.0071;0.2785;-4.0687;1.1527;-0.9695;30.0359;
11.321;1.0122;-0.0044;0.2738;-4.2061;0.8626;-1.1221;29.9418;
11.343;1.0115;-0.0042;0.2755;-4.2061;1.1450;-0.9771;29.9418;
11.364;1.0095;-0.0002;0.2649;-4.0611;0.9924;-0.8931;30.1300;
11.385;1.0098;-0.0022;0.2691;-4.2672;1.2443;-0.9389;29.9418;
11.406;1.0105;-0.0020;0.2741;-4.2290;1.0305;-0.9313;29.9418;
11.427;1.0127;-0.0029;0.2805;-4.2290;0.8855;-0.9084;29.8476;
11.448;1.0071;-0.0012;0.2752;-3.9466;1.1145;-0.7863;30.0359;
11.469;1.0103;-0.0059;0.2666;-4.2137;1.0000;-0.8931;30.0359;
11.491;1.0146;-0.0027;0.2794;-4.1679;0.9847;-0.8473;29.9418;
11.512;1.0066;-0.0027;0.2683;-4.2519;0.9847;-0.8702;29.9418;
11.533;1.0122;-0.0012;0.2760;-4.1679;1.0076;-0.8779;30.0359;
11.553;1.0159;-0.0081;0.2755;-4.2061;1.0687;-1.1985;30.0359;
11.574;1.0112;-0.0078;0.2733;-4.0840;1.1679;-0.8855;30.0359;
11.595;1.0098;-0.0007;0.2769;-4.1298;1.0305;-0.9389;30.0359;
11.616;1.0112;-0.0081;0.2716;-4.0840;1.0840;-0.9160;30.0359;
11.638;1.0117;-0.0085;0.2722;-4.1221;1.0534;-1.0611;29.9418;
11.658;1.0125;-0.0029;0.2763;-4.0687;0.9466;-0.6336;29.9418;
11.679;1.0137;-0.0032;0.2702;-4.0458;0.9695;-0.8626;29.9418;
11.700;1.0078;0.0007;0.2797;-4.0763;0.9466;-0.9008;30.0359;
11.721;1.0139;-0.0049;0.2799;-4.0153;1.1908;-0.8779;30.0359;
11.742;1.0095;-0.0083;0.2774;-4.3817;0.9924;-0.8473;29.9418;
11.763;1.0093;-0.0042;0.2733;-4.1603;0.9847;-0.7252;30.0359;
11.784;1.0081;-0.0042;0.2686;-4.0687;1.0153;-0.8779;29.9418;
11.805;1.0076;-0.0051;0.2735;-4.1756;1.0687;-0.9771;29.8476;
11.826;1.0156;-0.0100;0.2722;-4.2137;1.0153;-0.5420;30.0359;
11.847;1.0088;-0.0012;0.2769;-4.1985;1.1221;-0.7634;30.0359;
11.868;1.0164;-0.0073;0.2763;-4.3053;1.1679;-0.9389;29.9418;
11.889;1.0149;-0.0090;0.2808;-4.0763;0.9771;-0.7710;29.9418;
11.910;1.0132;-0.0039;0.2658;-4.0229;0.9771;-0.7786;29.9418;
11.931;1.0127;-0.0115;0.2780;-4.1679;1.0382;-0.8473;30.0359;
11.952;1.0142;-0.0012;0.2647;-4.3588;1.1221;-0.8702;30.0359;
11.973;1.0073;-0.0073;0.2683;-4.1756;1.1298;-0.7481;29.9418;
11.995;1.0115;-0.0056;0.2791;-4.1298;1.0458;-0.9313;29.9418;
12.016;1.0085;0.0020;0.2830;-4.0305;1.0687;-0.7481;29.9418;
12.037;1.0073;-0.0029;0.2749;-4.1679;0.7939;-0.9313;30.0359;
12.058;1.0063;-0.0110;0.2808;-4.2366;0.9466;-0.8092;30.0359;
12.079;1.0129;-0.0029;0.2719;-4.1221;1.0840;-0.9160;30.0359;
12.100;1.0095;-0.0010;0.2766;-4.2519;0.9008;-0.9924;30.0359;
12.121;1.0203;-0.0090;0.2813;-4.1679;1.0534;-0.8015;30.0359;
12.142;1.0134;0.0002;0.2816;-4.2290;1.0229;-0.8397;30.0359;
12.163;1.0107;-0.0007;0.2799;-4.1985;1.0076;-0.8397;29.9418;
12.184;1.0068;-0.0076;0.2708;-4.1832;1.0382;-0.8931;30.0359;
12.205;1.0115;-0.0071;0.2819;-4.1298;0.9389;-0.8626;29.9418;
12.226;1.0120;-0.0105;0.2816;-3.9466;0.9160;-0.9542;30.0359;
12.247;1.0110;-0.0022;0.2724;-4.1221;0.9389;-0.8855;29.9418;
12.268;1.0168;-0.0051;0.2758;-4.2443;1.0840;-0.8550;29.9418;
12.289;1.0112;-0.0042;0.2774;-4.0229;0.9924;-0.8321;29.9418;
12.310;1.0093;-0.0081;0.2760;-4.0687;0.8473;-0.9084;30.0359;
12.331;1.0095;-0.0051;0.2730;-4.0687;0.5267;-0.8550;30.0359;
12.352;1.0078;-0.0044;0.2860;-3.9847;1.0305;-0.7405;30.0359;
12.373;1.0139;-0.0049;0.2838;-4.3359;0.9618;-0.8779;29.8476;
12.394;1.0112;-0.0054;0.2749;-4.1756;0.9542;-0.9389;30.1300;
12.415;1.0112;-0.0002;0.2785;-4.1985;0.9924;-0.9237;29.9418;
12.436;1.0105;-0.0044;0.2808;-4.0000;1.1603;-0.6641;29.9418;
12.457;1.0142;-0.0007;0.2744;-4.0382;1.1450;-0.9008;29.9418;
12.480;1.0142;-0.0063;0.2716;-4.2061;1.0687;-0.8550;29.9418;
12.499;1.0115;-0.0073;0.2758;-4.1145;1.1298;-0.7099;29.9418;
12.520;1.0103;-0.0051;0.2744;-4.1832;1.0229;-0.9771;29.9418;
12.541;1.0039;-0.0010;0.2747;-4.0076;1.1221;-0.8702;29.9418;
12.568;1.0061;-0.0002;0.2738;-4.2519;0.9313;-0.7099;30.0359;
12.583;1.0115;-0.0076;0.2722;-3.9466;1.0840;-0.6641;30.0359;
12.604;1.0134;0.0000;0.2766;-4.2901;1.0382;-0.8779;29.9418;
12.625;1.0105;-0.0068;0.2683;-4.1527;0.9389;-0.9237;30.0359;
12.647;1.0112;-0.0063;0.2749;-4.2595;1.0229;-0.9160;30.0359;
12.669;1.0115;-0.0051;0.2805;-4.1145;1.1679;-0.7405;30.0359;
12.690;1.0098;-0.0044;0.2816;-4.2595;0.9924;-0.9084;29.9418;
12.711;1.0107;-0.0049;0.2758;-4.1832;0.8092;-0.8626;30.0359;
12.732;1.0063;-0.0103;0.2688;-4.3130;0.9160;-0.9237;29.9418;
12.753;1.0063;0.0002;0.2733;-4.1908;1.2061;-0.7939;30.0359;
12.774;1.0110;-0.0027;0.2688;-4.1603;0.9237;-0.9084;30.0359;
12.795;1.0059;-0.0078;0.2755;-4.3282;0.8855;-0.8931;30.0359;
12.816;1.0112;-0.0063;0.2705;-4.1603;1.1298;-0.7481;29.9418;
12.837;1.0117;-0.0029;0.2777;-4.2443;0.9466;-0.9618;30.0359;
12.858;1.0088;-0.0093;0.2735;-4.1908;0.9237;-0.9847;30.0359;
12.879;1.0088;-0.0081;0.2749;-4.2748;0.8702;-0.7634;30.0359;
12.916;1.0112;-0.0061;0.2813;-4.3511;0.9160;-0.8626;30.0359;
12.921;1.0112;-0.0061;0.2813;-4.2519;1.0382;-0.8244;29.9418;
12.943;1.0151;-0.0059;0.2747;-4.2672;1.0763;-0.8244;29.9418;
12.964;1.0146;-0.0076;0.2855;-4.0763;1.2137;-0.9084;30.0359;
12.985;1.0120;-0.0044;0.2830;-4.1679;0.9084;-0.8626;29.9418;
13.006;1.0078;-0.0007;0.2760;-4.1756;0.8779;-0.9389;29.9418;
13.027;1.0112;-0.0024;0.2799;-4.1450;0.9847;-0.8473;29.9418;
13.048;1.0100;-0.0085;0.2747;-4.1527;1.1374;-0.6565;30.0359;
13.069;1.0085;-0.0046;0.2788;-4.1832;1.0916;-0.8473;29.9418;
13.090;1.0044;-0.0107;0.2772;-4.0611;1.1908;-0.8779;29.9418;
13.111;1.0132;-0.0085;0.2716;-4.2214;1.1298;-1.0916;30.0359;
13.132;1.0151;-0.0098;0.2735;-4.1985;1.0992;-0.8473;30.0359;
13.153;1.0076;-0.0034;0.2744;-4.0000;0.7328;-0.7939;29.9418;
13.174;1.0061;-0.0054;0.2763;-4.0763;1.1374;-0.9924;29.9418;
13.195;1.0103;-0.0046;0.2730;-4.2214;1.0305;-0.9313;30.0359;
13.216;1.0122;-0.0078;0.2833;-4.2061;0.9542;-0.8550;29.9418;
13.237;1.0188;-0.0071;0.2727;-4.0687;0.8855;-0.7634;30.1300;
13.258;1.0149;-0.0027;0.2777;-4.1145;1.0000;-0.9084;29.9418;
13.279;1.0044;-0.0071;0.2802;-4.2901;0.8168;-0.7557;30.0359;
13.300;1.0071;-0.0076;0.2702;-4.2672;0.9847;-0.9618;29.9418;
